timesteps,modified_simple_model_example.is_valid[N/A],modified_simple_model_example.energy_usage[Sm3/cd],modified_simple_model_example.energy_usage_cumulative[Sm3 (cd)],modified_simple_model_example.power[MW (sd)],modified_simple_model_example.power_cumulative[GWh (cd)],modified_simple_model_example.co2.rate[t/cd],modified_simple_model_example.co2.cumulative[t (cd)],modified_simple_model_example.hydrocarbon_export_rate[Sm3/cd],modified_simple_model_example.power_electrical[MW (sd)],modified_simple_model_example.power_electrical_cumulative[GWh (cd)],modified_simple_model_example.power_mechanical[MW (sd)],modified_simple_model_example.power_mechanical_cumulative[GWh (cd)],Installation A.is_valid[N/A],Installation A.energy_usage[Sm3/cd],Installation A.energy_usage_cumulative[Sm3 (cd)],Installation A.power[MW (sd)],Installation A.power_cumulative[GWh (cd)],Installation A.co2.rate[t/cd],Installation A.co2.cumulative[t (cd)],Installation A.hydrocarbon_export_rate[Sm3/cd],Installation A.power_electrical[MW (sd)],Installation A.power_electrical_cumulative[GWh (cd)],Installation A.power_mechanical[MW (sd)],Installation A.power_mechanical_cumulative[GWh (cd)],Installation A.regularity[N/A],Generator set A.is_valid[N/A],Generator set A.energy_usage[Sm3/cd],Generator set A.energy_usage_cumulative[Sm3 (cd)],Generator set A.power[MW (sd)],Generator set A.power_cumulative[GWh (cd)],Generator set A.co2.rate[t/cd],Generator set A.co2.cumulative[t (cd)],Generator set A.power_capacity_margin[MW (sd)],Gas injection compressor.is_valid[N/A],Gas injection compressor.energy_usage[MW (sd)],Gas injection compressor.energy_usage_cumulative[MWd (cd)],Gas injection compressor.power[MW (sd)],Gas injection compressor.power_cumulative[GWh (cd)],Gas injection compressor.recirculation_loss[MW (sd)],Gas injection compressor.rate_exceeds_maximum[N/A],Produced water reinjection pump.is_valid[N/A],Produced water reinjection pump.energy_usage[MW (sd)],Produced water reinjection pump.energy_usage_cumulative[MWd (cd)],Produced water reinjection pump.power[MW (sd)],Produced water reinjection pump.power_cumulative[GWh (cd)],Produced water reinjection pump.inlet_liquid_rate_m3_per_day[Sm3/sd],Produced water reinjection pump.inlet_pressure_bar[bara],Produced water reinjection pump.outlet_pressure_bar[bara],Produced water reinjection pump.operational_head[J/kg],Base production load.is_valid[N/A],Base production load.energy_usage[MW (sd)],Base production load.energy_usage_cumulative[MWd (cd)],Base production load.power[MW (sd)],Base production load.power_cumulative[GWh (cd)],Flare.is_valid[N/A],Flare.energy_usage[Sm3/cd],Flare.energy_usage_cumulative[Sm3 (cd)],Flare.co2.rate[t/cd],Flare.co2.cumulative[t (cd)],Sea water injection pump.is_valid[N/A],Sea water injection pump.energy_usage[MW (sd)],Sea water injection pump.energy_usage_cumulative[MWd (cd)],Sea water injection pump.power[MW (sd)],Sea water injection pump.power_cumulative[GWh (cd)]
2017-05-31 00:00:00,1,        112090.00000,     102109320.00000,            15.90000,           347.62170,           245.47710,        223619.40000,         19999.99000,            15.90000,           347.62170,             0.00000,             0.00000,1,        112090.00000,     102109320.00000,            15.90000,           347.62170,           245.47710,        223619.40000,         19999.99000,            15.90000,           347.62170,             0.00000,             0.00000,             1.00000,1,        105090.00000,      95732611.00000,            15.90000,           347.62170,           230.14710,        209654.40000,            84.10000,1,             4.10000,          3734.92900,             4.10000,            89.63830,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         10749.31000,            11.80000,           257.98340,1,          7000.00000,       6376708.00000,            15.33000,         13964.99000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-06-30 00:00:00,1,        112090.00000,     105584110.00000,            15.90000,           359.45130,           245.47710,        231229.20000,         19999.99000,            15.90000,           359.45130,             0.00000,             0.00000,1,        112090.00000,     105584110.00000,            15.90000,           359.45130,           245.47710,        231229.20000,         19999.99000,            15.90000,           359.45130,             0.00000,             0.00000,             1.00000,1,        105090.00000,      98990401.00000,            15.90000,           359.45130,           230.14710,        216789.00000,            84.10000,1,             4.10000,          3862.02900,             4.10000,            92.68870,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         11115.11000,            11.80000,           266.76260,1,          7000.00000,       6593708.00000,            15.33000,         14440.22000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-07-31 00:00:00,1,        112090.00000,     109058900.00000,            15.90000,           371.28090,           245.47710,        238839.00000,         20000.00000,            15.90000,           371.28090,             0.00000,             0.00000,1,        112090.00000,     109058900.00000,            15.90000,           371.28090,           245.47710,        238839.00000,         20000.00000,            15.90000,           371.28090,             0.00000,             0.00000,             1.00000,1,        105090.00000,     102248191.00000,            15.90000,           371.28090,           230.14710,        223923.50000,            84.10000,1,             4.10000,          3989.12900,             4.10000,            95.73910,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         11480.91000,            11.80000,           275.54180,1,          7000.00000,       6810708.00000,            15.33000,         14915.45000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-08-31 00:00:00,1,        112090.00000,     112421600.00000,            15.90000,           382.72890,           245.47710,        246203.30000,         19491.17000,            15.90000,           382.72890,             0.00000,             0.00000,1,        112090.00000,     112421600.00000,            15.90000,           382.72890,           245.47710,        246203.30000,         19491.17000,            15.90000,           382.72890,             0.00000,             0.00000,             1.00000,1,        105090.00000,     105400891.00000,            15.90000,           382.72890,           230.14710,        230828.00000,            84.10000,1,             4.10000,          4112.12900,             4.10000,            98.69110,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         11834.91000,            11.80000,           284.03780,1,          7000.00000,       7020708.00000,            15.33000,         15375.35000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-09-30 00:00:00,1,        112090.00000,     115901060.00000,            15.90000,           394.57440,           245.47710,        253823.30000,         18759.74000,            15.90000,           394.57440,             0.00000,             0.00000,1,        112090.00000,     115901060.00000,            15.90000,           394.57440,           245.47710,        253823.30000,         18759.74000,            15.90000,           394.57440,             0.00000,             0.00000,             1.00000,1,        105090.00000,     108663060.00000,            15.90000,           394.57440,           230.14710,        237972.10000,            84.10000,1,             4.10000,          4239.40000,             4.10000,           101.74560,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12201.20000,            11.80000,           292.82880,1,          7000.00000,       7238000.00000,            15.33000,         15851.22000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-10-31 01:00:00,1,        112090.00000,     119263760.00000,            15.90000,           406.02240,           245.47710,        261187.60000,         18133.64000,            15.90000,           406.02240,             0.00000,             0.00000,1,        112090.00000,     119263760.00000,            15.90000,           406.02240,           245.47710,        261187.60000,         18133.64000,            15.90000,           406.02240,             0.00000,             0.00000,             1.00000,1,        105090.00000,     111815760.00000,            15.90000,           406.02240,           230.14710,        244876.50000,            84.10000,1,             4.10000,          4362.40000,             4.10000,           104.69760,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12555.20000,            11.80000,           301.32480,1,          7000.00000,       7448000.00000,            15.33000,         16311.12000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-11-30 01:00:00,1,        112090.00000,     122738550.00000,            15.90000,           417.85200,           245.47710,        268797.40000,         17560.18000,            15.90000,           417.85200,             0.00000,             0.00000,1,        112090.00000,     122738550.00000,            15.90000,           417.85200,           245.47710,        268797.40000,         17560.18000,            15.90000,           417.85200,             0.00000,             0.00000,             1.00000,1,        105090.00000,     115073550.00000,            15.90000,           417.85200,           230.14710,        252011.10000,            84.10000,1,             4.10000,          4489.50000,             4.10000,           107.74800,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12921.00000,            11.80000,           310.10400,1,          7000.00000,       7665000.00000,            15.33000,         16786.35000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-12-31 01:00:00,1,        112090.00000,     126213340.00000,            15.90000,           429.68160,           245.47710,        276407.20000,         17044.66000,            15.90000,           429.68160,             0.00000,             0.00000,1,        112090.00000,     126213340.00000,            15.90000,           429.68160,           245.47710,        276407.20000,         17044.66000,            15.90000,           429.68160,             0.00000,             0.00000,             1.00000,1,        105090.00000,     118331340.00000,            15.90000,           429.68160,           230.14710,        259145.60000,            84.10000,1,             4.10000,          4616.60000,             4.10000,           110.79840,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         13286.80000,            11.80000,           318.88320,1,          7000.00000,       7882000.00000,            15.33000,         17261.58000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-01-31 01:00:00,1,        112090.00000,     129347190.00000,            15.90000,           440.35050,           245.47710,        283270.30000,         16601.11000,            15.90000,           440.35050,             0.00000,             0.00000,1,        112090.00000,     129347190.00000,            15.90000,           440.35050,           245.47710,        283270.30000,         16601.11000,            15.90000,           440.35050,             0.00000,             0.00000,             1.00000,1,        105090.00000,     121269481.00000,            15.90000,           440.35050,           230.14710,        265580.20000,            84.10000,1,             4.10000,          4731.22900,             4.10000,           113.54950,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         13616.71000,            11.80000,           326.80100,1,          7000.00000,       8077708.00000,            15.33000,         17690.18000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-02-28 00:00:00,1,        112090.00000,     132821980.00000,            15.90000,           452.18010,           245.47710,        290880.10000,         16151.60000,            15.90000,           452.18010,             0.00000,             0.00000,1,        112090.00000,     132821980.00000,            15.90000,           452.18010,           245.47710,        290880.10000,         16151.60000,            15.90000,           452.18010,             0.00000,             0.00000,             1.00000,1,        105090.00000,     124527271.00000,            15.90000,           452.18010,           230.14710,        272714.70000,            84.10000,1,             4.10000,          4858.32900,             4.10000,           116.59990,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         13982.51000,            11.80000,           335.58020,1,          7000.00000,       8294708.00000,            15.33000,         18165.41000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-03-31 00:00:00,1,        112090.00000,     136184680.00000,            15.90000,           463.62810,           245.47710,        298244.40000,         15770.98000,            15.90000,           463.62810,             0.00000,             0.00000,1,        112090.00000,     136184680.00000,            15.90000,           463.62810,           245.47710,        298244.40000,         15770.98000,            15.90000,           463.62810,             0.00000,             0.00000,             1.00000,1,        105090.00000,     127679971.00000,            15.90000,           463.62810,           230.14710,        279619.10000,            84.10000,1,             4.10000,          4981.32900,             4.10000,           119.55190,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         14336.51000,            11.80000,           344.07620,1,          7000.00000,       8504708.00000,            15.33000,         18625.31000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-04-30 00:00:00,1,        112090.00000,     139659470.00000,            15.90000,           475.45770,           245.47710,        305854.20000,         15406.15000,            15.90000,           475.45770,             0.00000,             0.00000,1,        112090.00000,     139659470.00000,            15.90000,           475.45770,           245.47710,        305854.20000,         15406.15000,            15.90000,           475.45770,             0.00000,             0.00000,             1.00000,1,        105090.00000,     130937761.00000,            15.90000,           475.45770,           230.14710,        286753.70000,            84.10000,1,             4.10000,          5108.42900,             4.10000,           122.60230,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         14702.31000,            11.80000,           352.85540,1,          7000.00000,       8721708.00000,            15.33000,         19100.54000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-05-31 00:00:00,1,        112090.00000,     143022170.00000,            15.90000,           486.90570,           245.47710,        313218.60000,         15075.68000,            15.90000,           486.90570,             0.00000,             0.00000,1,        112090.00000,     143022170.00000,            15.90000,           486.90570,           245.47710,        313218.60000,         15075.68000,            15.90000,           486.90570,             0.00000,             0.00000,             1.00000,1,        105090.00000,     134090461.00000,            15.90000,           486.90570,           230.14710,        293658.10000,            84.10000,1,             4.10000,          5231.42900,             4.10000,           125.55430,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         15056.31000,            11.80000,           361.35140,1,          7000.00000,       8931708.00000,            15.33000,         19560.44000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-06-30 00:00:00,1,        112090.00000,     146496960.00000,            15.90000,           498.73530,           245.47710,        320828.30000,         14755.46000,            15.90000,           498.73530,             0.00000,             0.00000,1,        112090.00000,     146496960.00000,            15.90000,           498.73530,           245.47710,        320828.30000,         14755.46000,            15.90000,           498.73530,             0.00000,             0.00000,             1.00000,1,        105090.00000,     137348251.00000,            15.90000,           498.73530,           230.14710,        300792.70000,            84.10000,1,             4.10000,          5358.52900,             4.10000,           128.60470,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         15422.11000,            11.80000,           370.13060,1,          7000.00000,       9148708.00000,            15.33000,         20035.67000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-07-31 00:00:00,1,        112090.00000,     149971750.00000,            15.90000,           510.56490,           245.47710,        328438.10000,         14454.16000,            15.90000,           510.56490,             0.00000,             0.00000,1,        112090.00000,     149971750.00000,            15.90000,           510.56490,           245.47710,        328438.10000,         14454.16000,            15.90000,           510.56490,             0.00000,             0.00000,             1.00000,1,        105090.00000,     140606041.00000,            15.90000,           510.56490,           230.14710,        307927.20000,            84.10000,1,             4.10000,          5485.62900,             4.10000,           131.65510,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         15787.91000,            11.80000,           378.90980,1,          7000.00000,       9365708.00000,            15.33000,         20510.90000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-08-31 00:00:00,1,        112090.00000,     153334450.00000,            15.90000,           522.01290,           245.47710,        335802.40000,         14178.12000,            15.90000,           522.01290,             0.00000,             0.00000,1,        112090.00000,     153334450.00000,            15.90000,           522.01290,           245.47710,        335802.40000,         14178.12000,            15.90000,           522.01290,             0.00000,             0.00000,             1.00000,1,        105090.00000,     143758741.00000,            15.90000,           522.01290,           230.14710,        314831.60000,            84.10000,1,             4.10000,          5608.62900,             4.10000,           134.60710,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         16141.91000,            11.80000,           387.40580,1,          7000.00000,       9575708.00000,            15.33000,         20970.80000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-09-30 00:00:00,1,        112090.00000,     156809240.00000,            15.90000,           533.84250,           245.47710,        343412.20000,         13907.72000,            15.90000,           533.84250,             0.00000,             0.00000,1,        112090.00000,     156809240.00000,            15.90000,           533.84250,           245.47710,        343412.20000,         13907.72000,            15.90000,           533.84250,             0.00000,             0.00000,             1.00000,1,        105090.00000,     147016531.00000,            15.90000,           533.84250,           230.14710,        321966.20000,            84.10000,1,             4.10000,          5735.72900,             4.10000,           137.65750,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         16507.71000,            11.80000,           396.18500,1,          7000.00000,       9792708.00000,            15.33000,         21446.03000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-10-31 00:00:00,1,        112090.00000,     160176610.00000,            15.90000,           545.30640,           245.47710,        350786.80000,         13658.23000,            15.90000,           545.30640,             0.00000,             0.00000,1,        112090.00000,     160176610.00000,            15.90000,           545.30640,           245.47710,        350786.80000,         13658.23000,            15.90000,           545.30640,             0.00000,             0.00000,             1.00000,1,        105090.00000,     150173610.00000,            15.90000,           545.30640,           230.14710,        328880.20000,            84.10000,1,             4.10000,          5858.90000,             4.10000,           140.61360,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         16862.20000,            11.80000,           404.69280,1,          7000.00000,      10003000.00000,            15.33000,         21906.57000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-11-30 01:00:00,1,        112090.00000,     163651400.00000,            15.90000,           557.13600,           245.47710,        358396.60000,         13411.98000,            15.90000,           557.13600,             0.00000,             0.00000,1,        112090.00000,     163651400.00000,            15.90000,           557.13600,           245.47710,        358396.60000,         13411.98000,            15.90000,           557.13600,             0.00000,             0.00000,             1.00000,1,        105090.00000,     153431400.00000,            15.90000,           557.13600,           230.14710,        336014.80000,            84.10000,1,             4.10000,          5986.00000,             4.10000,           143.66400,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         17228.00000,            11.80000,           413.47200,1,          7000.00000,      10220000.00000,            15.33000,         22381.80000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-12-31 01:00:00,1,        112090.00000,     167126190.00000,            15.90000,           568.96560,           245.47710,        366006.40000,         13169.72000,            15.90000,           568.96560,             0.00000,             0.00000,1,        112090.00000,     167126190.00000,            15.90000,           568.96560,           245.47710,        366006.40000,         13169.72000,            15.90000,           568.96560,             0.00000,             0.00000,             1.00000,1,        105090.00000,     156689190.00000,            15.90000,           568.96560,           230.14710,        343149.30000,            84.10000,1,             4.10000,          6113.10000,             4.10000,           146.71440,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         17593.80000,            11.80000,           422.25120,1,          7000.00000,      10437000.00000,            15.33000,         22857.03000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-01-31 01:00:00,1,        112090.00000,     170260040.00000,            15.90000,           579.63450,           245.47710,        372869.50000,         12957.63000,            15.90000,           579.63450,             0.00000,             0.00000,1,        112090.00000,     170260040.00000,            15.90000,           579.63450,           245.47710,        372869.50000,         12957.63000,            15.90000,           579.63450,             0.00000,             0.00000,             1.00000,1,        105090.00000,     159627331.00000,            15.90000,           579.63450,           230.14710,        349583.90000,            84.10000,1,             4.10000,          6227.72900,             4.10000,           149.46550,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         17923.71000,            11.80000,           430.16900,1,          7000.00000,      10632708.00000,            15.33000,         23285.63000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-02-28 00:00:00,1,        112090.00000,     173734830.00000,            15.90000,           591.46410,           245.47710,        380479.30000,         12733.11000,            15.90000,           591.46410,             0.00000,             0.00000,1,        112090.00000,     173734830.00000,            15.90000,           591.46410,           245.47710,        380479.30000,         12733.11000,            15.90000,           591.46410,             0.00000,             0.00000,             1.00000,1,        105090.00000,     162885121.00000,            15.90000,           591.46410,           230.14710,        356718.40000,            84.10000,1,             4.10000,          6354.82900,             4.10000,           152.51590,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         18289.51000,            11.80000,           438.94820,1,          7000.00000,      10849708.00000,            15.33000,         23760.86000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-03-31 00:00:00,1,        112090.00000,     177097530.00000,            15.90000,           602.91210,           245.47710,        387843.60000,         12525.22000,            15.90000,           602.91210,             0.00000,             0.00000,1,        112090.00000,     177097530.00000,            15.90000,           602.91210,           245.47710,        387843.60000,         12525.22000,            15.90000,           602.91210,             0.00000,             0.00000,             1.00000,1,        105090.00000,     166037821.00000,            15.90000,           602.91210,           230.14710,        363622.80000,            84.10000,1,             4.10000,          6477.82900,             4.10000,           155.46790,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         18643.51000,            11.80000,           447.44420,1,          7000.00000,      11059708.00000,            15.33000,         24220.76000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-04-30 00:00:00,1,        112090.00000,     180572320.00000,            15.90000,           614.74170,           245.47710,        395453.40000,         12326.71000,            15.90000,           614.74170,             0.00000,             0.00000,1,        112090.00000,     180572320.00000,            15.90000,           614.74170,           245.47710,        395453.40000,         12326.71000,            15.90000,           614.74170,             0.00000,             0.00000,             1.00000,1,        105090.00000,     169295611.00000,            15.90000,           614.74170,           230.14710,        370757.40000,            84.10000,1,             4.10000,          6604.92900,             4.10000,           158.51830,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         19009.31000,            11.80000,           456.22340,1,          7000.00000,      11276708.00000,            15.33000,         24695.99000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-05-31 00:00:00,1,        112090.00000,     183935020.00000,            15.90000,           626.18970,           245.47710,        402817.70000,         12088.89000,            15.90000,           626.18970,             0.00000,             0.00000,1,        112090.00000,     183935020.00000,            15.90000,           626.18970,           245.47710,        402817.70000,         12088.89000,            15.90000,           626.18970,             0.00000,             0.00000,             1.00000,1,        105090.00000,     172448311.00000,            15.90000,           626.18970,           230.14710,        377661.80000,            84.10000,1,             4.10000,          6727.92900,             4.10000,           161.47030,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         19363.31000,            11.80000,           464.71940,1,          7000.00000,      11486708.00000,            15.33000,         25155.89000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-06-30 00:00:00,1,        112090.00000,     187409810.00000,            15.90000,           638.01930,           245.47710,        410427.50000,         11875.84000,            15.90000,           638.01930,             0.00000,             0.00000,1,        112090.00000,     187409810.00000,            15.90000,           638.01930,           245.47710,        410427.50000,         11875.84000,            15.90000,           638.01930,             0.00000,             0.00000,             1.00000,1,        105090.00000,     175706101.00000,            15.90000,           638.01930,           230.14710,        384796.40000,            84.10000,1,             4.10000,          6855.02900,             4.10000,           164.52070,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         19729.11000,            11.80000,           473.49860,1,          7000.00000,      11703708.00000,            15.33000,         25631.12000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-07-31 00:00:00,1,        112090.00000,     190884600.00000,            15.90000,           649.84890,           245.47710,        418037.30000,         11690.79000,            15.90000,           649.84890,             0.00000,             0.00000,1,        112090.00000,     190884600.00000,            15.90000,           649.84890,           245.47710,        418037.30000,         11690.79000,            15.90000,           649.84890,             0.00000,             0.00000,             1.00000,1,        105090.00000,     178963891.00000,            15.90000,           649.84890,           230.14710,        391930.90000,            84.10000,1,             4.10000,          6982.12900,             4.10000,           167.57110,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         20094.91000,            11.80000,           482.27780,1,          7000.00000,      11920708.00000,            15.33000,         26106.35000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-08-31 00:00:00,1,        112090.00000,     194247300.00000,            15.90000,           661.29690,           245.47710,        425401.60000,         11524.19000,            15.90000,           661.29690,             0.00000,             0.00000,1,        112090.00000,     194247300.00000,            15.90000,           661.29690,           245.47710,        425401.60000,         11524.19000,            15.90000,           661.29690,             0.00000,             0.00000,             1.00000,1,        105090.00000,     182116591.00000,            15.90000,           661.29690,           230.14710,        398835.30000,            84.10000,1,             4.10000,          7105.12900,             4.10000,           170.52310,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         20448.91000,            11.80000,           490.77380,1,          7000.00000,      12130708.00000,            15.33000,         26566.25000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-09-30 00:00:00,1,        112090.00000,     197722090.00000,            15.90000,           673.12650,           245.47710,        433011.40000,         11360.51000,            15.90000,           673.12650,             0.00000,             0.00000,1,        112090.00000,     197722090.00000,            15.90000,           673.12650,           245.47710,        433011.40000,         11360.51000,            15.90000,           673.12650,             0.00000,             0.00000,             1.00000,1,        105090.00000,     185374381.00000,            15.90000,           673.12650,           230.14710,        405969.90000,            84.10000,1,             4.10000,          7232.22900,             4.10000,           173.57350,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         20814.71000,            11.80000,           499.55300,1,          7000.00000,      12347708.00000,            15.33000,         27041.48000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-10-31 00:00:00,1,        112090.00000,     201084790.00000,            15.90000,           684.57450,           245.47710,        440375.70000,         11209.49000,            15.90000,           684.57450,             0.00000,             0.00000,1,        112090.00000,     201084790.00000,            15.90000,           684.57450,           245.47710,        440375.70000,         11209.49000,            15.90000,           684.57450,             0.00000,             0.00000,             1.00000,1,        105090.00000,     188527081.00000,            15.90000,           684.57450,           230.14710,        412874.30000,            84.10000,1,             4.10000,          7355.22900,             4.10000,           176.52550,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         21168.71000,            11.80000,           508.04900,1,          7000.00000,      12557708.00000,            15.33000,         27501.38000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-11-30 00:00:00,1,        112090.00000,     204559580.00000,            15.90000,           696.40410,           245.47710,        447985.50000,         11060.12000,            15.90000,           696.40410,             0.00000,             0.00000,1,        112090.00000,     204559580.00000,            15.90000,           696.40410,           245.47710,        447985.50000,         11060.12000,            15.90000,           696.40410,             0.00000,             0.00000,             1.00000,1,        105090.00000,     191784871.00000,            15.90000,           696.40410,           230.14710,        420008.90000,            84.10000,1,             4.10000,          7482.32900,             4.10000,           179.57590,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         21534.51000,            11.80000,           516.82820,1,          7000.00000,      12774708.00000,            15.33000,         27976.61000,1,             0.00000,             0.00000,             0.00000,             0.00000
2019-12-31 00:00:00,1,        112090.00000,     208034370.00000,            15.90000,           708.23370,           245.47710,        455595.30000,         10915.63000,            15.90000,           708.23370,             0.00000,             0.00000,1,        112090.00000,     208034370.00000,            15.90000,           708.23370,           245.47710,        455595.30000,         10915.63000,            15.90000,           708.23370,             0.00000,             0.00000,             1.00000,1,        105090.00000,     195042661.00000,            15.90000,           708.23370,           230.14710,        427143.40000,            84.10000,1,             4.10000,          7609.42900,             4.10000,           182.62630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         21900.31000,            11.80000,           525.60740,1,          7000.00000,      12991708.00000,            15.33000,         28451.84000,1,             0.00000,             0.00000,             0.00000,             0.00000
2020-01-31 00:00:00,1,        112090.00000,     211172890.00000,            15.90000,           718.91850,           245.47710,        462468.60000,         10788.90000,            15.90000,           718.91850,             0.00000,             0.00000,1,        112090.00000,     211172890.00000,            15.90000,           718.91850,           245.47710,        462468.60000,         10788.90000,            15.90000,           718.91850,             0.00000,             0.00000,             1.00000,1,        105090.00000,     197985181.00000,            15.90000,           718.91850,           230.14710,        433587.50000,            84.10000,1,             4.10000,          7724.22900,             4.10000,           185.38150,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         22230.71000,            11.80000,           533.53700,1,          7000.00000,      13187708.00000,            15.33000,         28881.08000,1,             0.00000,             0.00000,             0.00000,             0.00000
