timesteps,modified_simple_model_example.is_valid[N/A],modified_simple_model_example.energy_usage[Sm3/cd],modified_simple_model_example.energy_usage_cumulative[Sm3 (cd)],modified_simple_model_example.power[MW (sd)],modified_simple_model_example.power_cumulative[GWh (cd)],modified_simple_model_example.co2.rate[t/cd],modified_simple_model_example.co2.cumulative[t (cd)],modified_simple_model_example.hydrocarbon_export_rate[Sm3/cd],modified_simple_model_example.power_electrical[MW (sd)],modified_simple_model_example.power_electrical_cumulative[GWh (cd)],modified_simple_model_example.power_mechanical[MW (sd)],modified_simple_model_example.power_mechanical_cumulative[GWh (cd)],Installation A.is_valid[N/A],Installation A.energy_usage[Sm3/cd],Installation A.energy_usage_cumulative[Sm3 (cd)],Installation A.power[MW (sd)],Installation A.power_cumulative[GWh (cd)],Installation A.co2.rate[t/cd],Installation A.co2.cumulative[t (cd)],Installation A.hydrocarbon_export_rate[Sm3/cd],Installation A.power_electrical[MW (sd)],Installation A.power_electrical_cumulative[GWh (cd)],Installation A.power_mechanical[MW (sd)],Installation A.power_mechanical_cumulative[GWh (cd)],Installation A.regularity[N/A],Generator set A.is_valid[N/A],Generator set A.energy_usage[Sm3/cd],Generator set A.energy_usage_cumulative[Sm3 (cd)],Generator set A.power[MW (sd)],Generator set A.power_cumulative[GWh (cd)],Generator set A.co2.rate[t/cd],Generator set A.co2.cumulative[t (cd)],Generator set A.power_capacity_margin[MW (sd)],Gas injection compressor.is_valid[N/A],Gas injection compressor.energy_usage[MW (sd)],Gas injection compressor.energy_usage_cumulative[MWd (cd)],Gas injection compressor.power[MW (sd)],Gas injection compressor.power_cumulative[GWh (cd)],Gas injection compressor.recirculation_loss[MW (sd)],Gas injection compressor.rate_exceeds_maximum[N/A],Produced water reinjection pump.is_valid[N/A],Produced water reinjection pump.energy_usage[MW (sd)],Produced water reinjection pump.energy_usage_cumulative[MWd (cd)],Produced water reinjection pump.power[MW (sd)],Produced water reinjection pump.power_cumulative[GWh (cd)],Produced water reinjection pump.inlet_liquid_rate_m3_per_day[Sm3/sd],Produced water reinjection pump.inlet_pressure_bar[bara],Produced water reinjection pump.outlet_pressure_bar[bara],Produced water reinjection pump.operational_head[J/kg],Base production load.is_valid[N/A],Base production load.energy_usage[MW (sd)],Base production load.energy_usage_cumulative[MWd (cd)],Base production load.power[MW (sd)],Base production load.power_cumulative[GWh (cd)],Flare.is_valid[N/A],Flare.energy_usage[Sm3/cd],Flare.energy_usage_cumulative[Sm3 (cd)],Flare.co2.rate[t/cd],Flare.co2.cumulative[t (cd)],Sea water injection pump.is_valid[N/A],Sea water injection pump.energy_usage[MW (sd)],Sea water injection pump.energy_usage_cumulative[MWd (cd)],Sea water injection pump.power[MW (sd)],Sea water injection pump.power_cumulative[GWh (cd)]
2017-05-31 00:00:00,1,         91180.00000,      86845020.00000,            11.80000,           275.78970,           199.68420,        190190.60000,         14414.11000,            11.80000,           275.78970,             0.00000,             0.00000,1,         91180.00000,      86845020.00000,            11.80000,           275.78970,           199.68420,        190190.60000,         14414.11000,            11.80000,           275.78970,             0.00000,             0.00000,             1.00000,1,         84180.00000,      80468311.00000,            11.80000,           275.78970,           184.35420,        176225.60000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         10749.31000,            11.80000,           257.98340,1,          7000.00000,       6376708.00000,            15.33000,         13964.99000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-06-30 00:00:00,1,         91180.00000,      89671600.00000,            11.80000,           284.56890,           199.68420,        196380.80000,         13936.50000,            11.80000,           284.56890,             0.00000,             0.00000,1,         91180.00000,      89671600.00000,            11.80000,           284.56890,           199.68420,        196380.80000,         13936.50000,            11.80000,           284.56890,             0.00000,             0.00000,             1.00000,1,         84180.00000,      83077891.00000,            11.80000,           284.56890,           184.35420,        181940.60000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         11115.11000,            11.80000,           266.76260,1,          7000.00000,       6593708.00000,            15.33000,         14440.22000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-07-31 00:00:00,1,         91180.00000,      92498180.00000,            11.80000,           293.34810,           199.68420,        202571.00000,         13462.73000,            11.80000,           293.34810,             0.00000,             0.00000,1,         91180.00000,      92498180.00000,            11.80000,           293.34810,           199.68420,        202571.00000,         13462.73000,            11.80000,           293.34810,             0.00000,             0.00000,             1.00000,1,         84180.00000,      85687471.00000,            11.80000,           293.34810,           184.35420,        187655.60000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         11480.91000,            11.80000,           275.54180,1,          7000.00000,       6810708.00000,            15.33000,         14915.45000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-08-31 00:00:00,1,         91180.00000,      95233580.00000,            11.80000,           301.84410,           199.68420,        208561.50000,         12972.96000,            11.80000,           301.84410,             0.00000,             0.00000,1,         91180.00000,      95233580.00000,            11.80000,           301.84410,           199.68420,        208561.50000,         12972.96000,            11.80000,           301.84410,             0.00000,             0.00000,             1.00000,1,         84180.00000,      88212871.00000,            11.80000,           301.84410,           184.35420,        193186.20000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         11834.91000,            11.80000,           284.03780,1,          7000.00000,       7020708.00000,            15.33000,         15375.35000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-09-30 00:00:00,1,         91180.00000,      98063959.00000,            11.80000,           310.63510,           199.68420,        214760.10000,         12456.95000,            11.80000,           310.63510,             0.00000,             0.00000,1,         91180.00000,      98063959.00000,            11.80000,           310.63510,           199.68420,        214760.10000,         12456.95000,            11.80000,           310.63510,             0.00000,             0.00000,             1.00000,1,         84180.00000,      90825959.00000,            11.80000,           310.63510,           184.35420,        198908.80000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12201.20000,            11.80000,           292.82880,1,          7000.00000,       7238000.00000,            15.33000,         15851.22000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-10-31 01:00:00,1,         91180.00000,     100799359.00000,            11.80000,           319.13110,           199.68420,        220750.60000,         11987.75000,            11.80000,           319.13110,             0.00000,             0.00000,1,         91180.00000,     100799359.00000,            11.80000,           319.13110,           199.68420,        220750.60000,         11987.75000,            11.80000,           319.13110,             0.00000,             0.00000,             1.00000,1,         84180.00000,      93351359.00000,            11.80000,           319.13110,           184.35420,        204439.50000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12555.20000,            11.80000,           301.32480,1,          7000.00000,       7448000.00000,            15.33000,         16311.12000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-11-30 01:00:00,1,         91180.00000,     103625939.00000,            11.80000,           327.91030,           199.68420,        226940.80000,         11542.23000,            11.80000,           327.91030,             0.00000,             0.00000,1,         91180.00000,     103625939.00000,            11.80000,           327.91030,           199.68420,        226940.80000,         11542.23000,            11.80000,           327.91030,             0.00000,             0.00000,             1.00000,1,         84180.00000,      95960939.00000,            11.80000,           327.91030,           184.35420,        210154.50000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         12921.00000,            11.80000,           310.10400,1,          7000.00000,       7665000.00000,            15.33000,         16786.35000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-12-31 01:00:00,1,         91180.00000,     106452519.00000,            11.80000,           336.68950,           199.68420,        233131.00000,         11112.90000,            11.80000,           336.68950,             0.00000,             0.00000,1,         91180.00000,     106452519.00000,            11.80000,           336.68950,           199.68420,        233131.00000,         11112.90000,            11.80000,           336.68950,             0.00000,             0.00000,             1.00000,1,         84180.00000,      98570519.00000,            11.80000,           336.68950,           184.35420,        215869.40000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         13286.80000,            11.80000,           318.88320,1,          7000.00000,       7882000.00000,            15.33000,         17261.58000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-01-31 01:00:00,1,         91180.00000,     109001760.00000,            11.80000,           344.60730,           199.68420,        238713.90000,         10710.08000,            11.80000,           344.60730,             0.00000,             0.00000,1,         91180.00000,     109001760.00000,            11.80000,           344.60730,           199.68420,        238713.90000,         10710.08000,            11.80000,           344.60730,             0.00000,             0.00000,             1.00000,1,         84180.00000,     100924051.00000,            11.80000,           344.60730,           184.35420,        221023.70000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         13616.71000,            11.80000,           326.80100,1,          7000.00000,       8077708.00000,            15.33000,         17690.18000,1,             0.00000,             0.00000,             0.00000,             0.00000
2018-02-28 00:00:00,1,         91180.00000,     111828340.00000,            11.80000,           353.38650,           199.68420,        244904.10000,         10302.76000,            11.80000,           353.38650,             0.00000,             0.00000,1,         91180.00000,     111828340.00000,            11.80000,           353.38650,           199.68420,        244904.10000,         10302.76000,            11.80000,           353.38650,             0.00000,             0.00000,             1.00000,1,         84180.00000,     103533631.00000,            11.80000,           353.38650,           184.35420,        226738.70000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         13982.51000,            11.80000,           335.58020,1,          7000.00000,       8294708.00000,            15.33000,         18165.41000,1,             0.00000,             0.00000,             0.00000,             0.00000
